group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble_gen,mw_gen:32,,,,92061125.0,ns,154
mimblewimble_gen,mw_gen:32,,,,89487750.0,ns,156
mimblewimble_gen,mw_gen:32,,,,90121083.0,ns,158
mimblewimble_gen,mw_gen:32,,,,91416209.0,ns,160
mimblewimble_gen,mw_gen:32,,,,95908250.0,ns,162
mimblewimble_gen,mw_gen:32,,,,93842084.0,ns,164
mimblewimble_gen,mw_gen:32,,,,95635125.0,ns,166
mimblewimble_gen,mw_gen:32,,,,96039500.0,ns,168
mimblewimble_gen,mw_gen:32,,,,96982917.0,ns,170
mimblewimble_gen,mw_gen:32,,,,98667917.0,ns,172
mimblewimble_gen,mw_gen:32,,,,99600417.0,ns,174
mimblewimble_gen,mw_gen:32,,,,100336917.0,ns,176
mimblewimble_gen,mw_gen:32,,,,101836083.0,ns,178
mimblewimble_gen,mw_gen:32,,,,102628791.0,ns,180
mimblewimble_gen,mw_gen:32,,,,104305958.0,ns,182
mimblewimble_gen,mw_gen:32,,,,104946708.0,ns,184
mimblewimble_gen,mw_gen:32,,,,106923750.0,ns,186
mimblewimble_gen,mw_gen:32,,,,107749625.0,ns,188
mimblewimble_gen,mw_gen:32,,,,108610291.0,ns,190
mimblewimble_gen,mw_gen:32,,,,109971958.0,ns,192
mimblewimble_gen,mw_gen:32,,,,112336709.0,ns,194
mimblewimble_gen,mw_gen:32,,,,113859333.0,ns,196
mimblewimble_gen,mw_gen:32,,,,113359875.0,ns,198
mimblewimble_gen,mw_gen:32,,,,114445083.0,ns,200
